order_id,customer_id,product_id,order_date,ship_date,quantity,unit_price,discount_amount,tax_amount,total_amount,order_status,payment_method,shipping_method
ORD00001696,CUST000287,PROD000147,2025-11-12,2025-11-15,2.0,463.06,0.0,74.09,1000.21,Completed,Credit Card,Standard
ORD00001697,CUST000591,PROD000179,2025-05-16,2025-05-19,4.0,431.82,0.0,138.18,1865.46,Cancelled,Debit Card,Standard
ORD00001698,CUST000797,PROD000057,2025-11-06,2025-11-07,7.0,350.55,347.7,168.49,2274.64,Pending,Credit Card,Standard
ORD00001699,CUST000123,PROD000112,2025-03-12,2025-03-14,2.0,123.89,0.0,19.82,267.6,Shipped,Bank Transfer,Standard
ORD00001700,CUST000453,PROD000126,2025-10-23,2025-10-25,3.0,528.46,245.46,107.19,1447.11,Pending,Credit Card,Standard
ORD00001701,CUST000356,PROD000066,2025-10-07,2025-10-14,5.0,578.33,150.31,219.31,2960.65,Pending,Credit Card,Standard
ORD00001702,CUST000661,PROD000078,2025-09-28,2025-10-05,8.0,413.13,0.0,264.4,3569.44,Pending,Bank Transfer,Standard
ORD00001703,CUST000634,PROD000181,2025-09-29,2025-10-05,7.0,64.97,0.0,36.38,491.17,Completed,Credit Card,Overnight
ORD00001704,CUST000063,PROD000085,2025-03-07,2025-03-10,2.0,188.85,0.0,30.22,407.92,Cancelled,Bank Transfer,Overnight
ORD00001705,CUST000065,PROD000094,2025-06-06,2025-06-13,6.0,463.74,0.0,222.6,3005.04,Completed,Debit Card,Express
ORD00001706,CUST000316,PROD000105,2025-05-31,2025-06-02,6.0,540.11,0.0,259.25,,Completed,Bank Transfer,Standard
ORD00001707,CUST000065,PROD000130,2025-02-09,,8.0,246.15,0.0,157.54,2126.74,Completed,Bank Transfer,Overnight
ORD00001708,CUST000241,PROD000074,2025-10-24,2025-10-30,4.0,128.4,0.0,41.09,554.69,Completed,Bank Transfer,Standard
ORD00001709,CUST000432,PROD000058,2025-02-12,2025-02-18,9.0,150.04,192.2,92.65,1250.81,Completed,Debit Card,Standard
ORD00001710,CUST000561,PROD000011,2024-12-10,2024-12-15,10.0,668.57,0.0,534.86,7220.56,Pending,Bank Transfer,Standard
ORD00001711,CUST000623,PROD000128,2025-02-20,2025-02-22,8.0,140.6,0.0,89.98,1214.78,Pending,Bank Transfer,Overnight
ORD00001712,CUST000953,PROD000111,2025-09-28,2025-09-29,3.0,68.57,0.0,16.46,222.17,Cancelled,PayPal,Express
ORD00001713,CUST000656,PROD000192,2025-03-28,2025-04-04,9.0,451.88,306.88,300.8,4060.84,Completed,Debit Card,Standard
ORD00001714,CUST000324,,2025-08-04,2025-08-08,3.0,346.87,180.69,68.79,928.71,Completed,Bank Transfer,Overnight
ORD00001715,CUST000939,PROD000128,2024-12-14,2024-12-21,7.0,140.6,0.0,78.74,1062.94,Completed,Bank Transfer,Overnight
ORD00001716,CUST000814,PROD000041,2025-03-25,2025-03-26,7.0,667.78,0.0,373.96,5048.42,Completed,Credit Card,Express
ORD00001717,CUST000694,PROD000100,2025-01-08,2025-01-14,2.0,467.18,165.81,61.48,830.03,Completed,Debit Card,Standard
ORD00001718,CUST000322,PROD000171,2025-06-10,2025-06-11,2.0,27.93,0.0,4.47,60.33,Completed,Bank Transfer,Standard
ORD00001719,CUST000032,PROD000049,2025-11-19,2025-11-23,1.0,226.32,23.67,16.21,218.86,Cancelled,PayPal,Standard
ORD00001720,CUST000121,PROD000161,2025-06-30,2025-07-07,4.0,16.44,0.0,5.26,71.02,Shipped,Debit Card,Overnight
ORD00001721,CUST000059,PROD000111,2025-09-12,2025-09-15,9.0,68.57,0.0,49.37,666.5,Completed,Credit Card,Standard
ORD00001722,CUST000843,PROD000089,2025-06-20,2025-06-21,7.0,136.49,0.0,76.43,1031.86,Completed,PayPal,Standard
ORD00001723,CUST000950,PROD000146,2025-10-29,,2.0,617.41,0.0,98.79,1333.61,Pending,PayPal,Overnight
ORD00001724,CUST000062,PROD000130,2025-02-13,2025-02-17,5.0,246.15,0.0,98.46,1329.21,Completed,PayPal,Standard
ORD00001725,CUST000492,PROD000129,2025-06-16,2025-06-21,2.0,260.31,51.48,37.53,506.67,Completed,Bank Transfer,Express
ORD00001726,CUST000245,PROD000092,2025-07-12,2025-07-19,3.0,56.52,0.0,13.56,183.12,Shipped,Bank Transfer,Standard
ORD00001727,,PROD000194,2025-06-11,2025-06-15,4.0,247.28,0.0,79.13,1068.25,Completed,Debit Card,Overnight
ORD00001728,CUST000021,PROD000069,2025-10-13,,8.0,276.31,0.0,176.84,2387.32,Completed,PayPal,Overnight
ORD00001729,CUST000737,PROD000028,2025-03-12,2025-03-17,2.0,557.36,0.0,89.18,1203.9,Pending,Credit Card,Overnight
ORD00001730,CUST000909,PROD000032,2025-01-19,2025-01-23,3.0,578.49,186.57,123.91,1672.81,Completed,Bank Transfer,Overnight
ORD00001731,CUST000137,PROD000150,2025-05-16,2025-05-23,5.0,268.78,0.0,107.51,1451.41,Completed,Credit Card,Express
ORD00001732,CUST000196,PROD000100,2025-10-19,2025-10-23,2.0,467.18,75.25,68.73,927.84,Pending,Credit Card,Express
ORD00001733,CUST000760,PROD000169,2025-05-09,2025-05-16,5.0,245.67,0.0,98.27,1326.62,Cancelled,Debit Card,Express
ORD00001734,CUST000722,PROD000143,2024-12-16,2024-12-22,1.0,224.51,27.62,15.75,212.64,Completed,Credit Card,Standard
ORD00001735,CUST000155,PROD000041,2025-04-09,2025-04-12,2.0,667.78,0.0,106.84,1442.4,Completed,Bank Transfer,Overnight
ORD00001736,CUST000411,PROD000157,2025-08-21,2025-08-25,1.0,327.46,24.86,24.21,326.81,Pending,Bank Transfer,Standard
ORD00001737,CUST000077,PROD000140,2025-04-05,2025-04-07,9.0,528.11,0.0,380.24,5133.23,Completed,Bank Transfer,Express
ORD00001738,CUST000014,PROD000051,2025-04-16,2025-04-19,3.0,368.88,163.68,75.44,1018.4,Completed,Debit Card,Express
ORD00001739,CUST000231,PROD000003,2025-10-18,2025-10-25,4.0,527.48,0.0,168.79,2278.71,Shipped,Bank Transfer,Express
ORD00001740,CUST000591,PROD000033,2025-04-22,2025-04-28,3.0,607.43,0.0,145.78,1968.07,Shipped,Bank Transfer,Overnight
ORD00001741,CUST000427,PROD000013,2025-03-08,2025-03-15,8.0,293.51,0.0,187.85,2535.93,Cancelled,Credit Card,Express
ORD00001742,CUST000549,PROD000103,2025-03-02,2025-03-07,7.0,520.17,0.0,291.3,3932.49,Completed,PayPal,Express
ORD00001743,CUST000858,PROD000132,2025-07-24,,1.0,263.32,0.0,21.07,284.39,Shipped,Debit Card,Express
ORD00001744,CUST000177,PROD000087,2025-08-11,2025-08-16,7.0,222.06,0.0,124.35,1678.77,Completed,Bank Transfer,Express
ORD00001745,CUST000691,PROD000066,2025-07-13,2025-07-20,1.0,578.33,0.0,46.27,624.6,Cancelled,PayPal,Express
ORD00001746,CUST000782,PROD000171,2025-04-05,2025-04-06,8.0,27.93,0.0,17.88,241.32,Pending,PayPal,Express
ORD00001747,CUST000572,PROD000157,2025-07-14,2025-07-16,7.0,327.46,0.0,183.38,2475.6,Completed,Debit Card,Overnight
ORD00001748,CUST000688,PROD000055,2025-07-12,2025-07-14,3.0,393.06,0.0,94.33,1273.51,Cancelled,Debit Card,Express
ORD00001749,CUST000451,PROD000180,2025-08-08,2025-08-10,1.0,474.33,0.0,37.95,512.28,Cancelled,Debit Card,Express
ORD00001750,CUST000893,PROD000036,2025-09-30,2025-10-01,2.0,456.28,0.0,73.0,985.56,Cancelled,Bank Transfer,Express
ORD00001751,CUST000454,PROD000009,2025-01-15,2025-01-16,8.0,239.55,143.07,141.87,1915.2,Completed,PayPal,Standard
ORD00001752,CUST000601,PROD000129,2025-06-27,2025-06-30,9.0,260.31,0.0,187.42,2530.21,Completed,PayPal,Standard
ORD00001753,CUST000805,PROD000004,2025-09-29,,7.0,177.51,0.0,99.41,1341.98,Shipped,Debit Card,Standard
ORD00001754,CUST000805,PROD000139,2025-11-06,2025-11-08,7.0,445.75,0.0,249.62,3369.87,Shipped,Credit Card,Standard
ORD00001755,CUST000568,PROD000121,2025-07-08,,7.0,200.14,244.22,92.54,1249.3,Shipped,Credit Card,Standard
ORD00001756,CUST000869,PROD000195,2025-04-05,2025-04-09,1.0,419.11,0.0,33.53,452.64,Completed,Bank Transfer,Standard
ORD00001757,CUST000167,PROD000071,2025-04-07,2025-04-14,1.0,411.18,0.0,32.89,444.07,Completed,PayPal,Overnight
ORD00001758,CUST000105,PROD000061,2025-08-12,2025-08-14,3.0,132.15,0.0,31.72,428.17,Completed,PayPal,Express
ORD00001759,CUST000145,PROD000126,2025-01-30,2025-02-01,2.0,528.46,0.0,84.55,1141.47,Shipped,PayPal,Express
ORD00001760,CUST000945,PROD000010,2025-04-14,2025-04-16,9.0,120.2,90.16,79.33,1070.97,Cancelled,Bank Transfer,Express
ORD00001761,CUST000985,PROD000083,2025-07-11,2025-07-12,3.0,498.57,0.0,119.66,1615.37,Shipped,PayPal,Standard
ORD00001762,CUST000546,PROD000110,2024-11-29,2024-12-04,4.0,54.24,0.0,17.36,234.32,Pending,Debit Card,Express
ORD00001763,CUST000360,PROD000127,2025-08-21,2025-08-26,2.0,466.84,126.88,64.54,871.34,Completed,PayPal,Overnight
ORD00001764,CUST000443,PROD000152,2025-10-28,,10.0,156.19,0.0,124.95,1686.85,Pending,Bank Transfer,Express
ORD00001765,CUST000904,PROD000158,2025-05-03,2025-05-09,6.0,480.5,0.0,230.64,3113.64,Completed,PayPal,Express
ORD00001766,CUST000482,PROD000064,2025-08-08,2025-08-13,8.0,267.15,346.95,143.22,1933.47,Completed,Bank Transfer,Overnight
ORD00001767,CUST000834,PROD000200,2025-11-21,2025-11-26,9.0,239.5,0.0,172.44,2327.94,Pending,Bank Transfer,Express
ORD00001768,CUST000187,PROD000027,2025-04-24,2025-05-01,1.0,331.03,43.64,22.99,310.38,Completed,Debit Card,Overnight
ORD00001769,CUST000055,PROD000003,2025-10-29,2025-10-31,3.0,527.48,0.0,126.6,1709.04,Completed,Debit Card,Overnight
ORD00001770,CUST000719,PROD000119,2025-11-05,2025-11-08,5.0,601.59,0.0,240.64,3248.59,Shipped,Debit Card,Standard
ORD00001771,CUST000983,PROD000158,2025-09-02,2025-09-05,4.0,480.5,146.07,142.07,1918.0,Completed,PayPal,Standard
ORD00001772,CUST000953,PROD000014,2025-11-01,2025-11-03,6.0,290.65,0.0,139.51,1883.41,Completed,Credit Card,Standard
ORD00001773,CUST000282,PROD000188,2025-01-09,2025-01-15,4.0,609.58,0.0,195.07,2633.39,Cancelled,Credit Card,Standard
ORD00001774,CUST000110,PROD000022,2025-04-28,2025-05-03,9.0,480.14,0.0,345.7,4666.96,Completed,Debit Card,Overnight
ORD00001775,CUST000473,PROD000194,2025-08-14,2025-08-21,4.0,247.28,73.52,73.25,988.85,Pending,Debit Card,Overnight
ORD00001776,CUST000556,PROD000050,2025-04-17,,1.0,553.67,0.0,44.29,597.96,Shipped,Debit Card,Standard
ORD00001777,CUST000403,PROD000090,2025-09-18,,5.0,433.68,0.0,173.47,2341.87,Shipped,Credit Card,Express
ORD00001778,CUST000316,PROD000143,2025-06-04,2025-06-11,10.0,224.51,0.0,179.61,2424.71,Shipped,Debit Card,Standard
ORD00001779,CUST000715,PROD000101,2025-09-22,2025-09-24,4.0,360.85,0.0,115.47,1558.87,Completed,Bank Transfer,Express
ORD00001780,CUST000712,PROD000069,2025-06-16,,6.0,276.31,99.2,124.69,1683.35,Completed,PayPal,Overnight
ORD00001781,CUST000010,PROD000086,2025-10-05,2025-10-10,4.0,132.84,0.0,42.51,573.87,Completed,Debit Card,Standard
ORD00001782,CUST000699,PROD000083,2025-05-03,,2.0,498.57,0.0,79.77,1076.91,Completed,Debit Card,Overnight
ORD00001783,CUST000373,PROD000124,2025-04-30,2025-05-02,7.0,566.29,0.0,317.12,4281.15,Completed,Debit Card,Overnight
ORD00001784,CUST000173,PROD000011,2025-03-06,2025-03-12,7.0,668.57,306.23,349.9,4723.66,Cancelled,Credit Card,Overnight
ORD00001785,CUST000564,PROD000088,2025-04-18,2025-04-19,8.0,732.83,0.0,469.01,6331.65,Completed,Debit Card,Overnight
ORD00001786,CUST000403,PROD000056,2025-02-22,2025-02-25,6.0,638.47,0.0,306.47,4137.29,Completed,Debit Card,Overnight
ORD00001787,CUST000723,PROD000175,2025-09-28,2025-09-29,6.0,434.7,0.0,208.66,2816.86,Completed,Credit Card,Express
ORD00001788,CUST000215,PROD000077,2025-10-04,2025-10-07,4.0,106.29,0.0,34.01,459.17,Shipped,Credit Card,Express
ORD00001789,CUST000024,PROD000088,2025-07-23,2025-07-29,1.0,732.83,0.0,58.63,791.46,Shipped,Bank Transfer,Overnight
ORD00001790,CUST000410,PROD000143,2025-09-11,2025-09-14,8.0,224.51,0.0,143.69,1939.77,Cancelled,PayPal,Standard
ORD00001791,CUST000561,PROD000127,2025-09-04,2025-09-05,9.0,466.84,0.0,336.12,4537.68,Completed,PayPal,Overnight
ORD00001792,CUST000566,PROD000056,2025-02-18,2025-02-25,2.0,638.47,0.0,102.16,1379.1,Completed,PayPal,Overnight
ORD00001793,CUST000180,PROD000164,2025-03-19,2025-03-23,1.0,544.58,0.0,43.57,588.15,Shipped,Debit Card,Standard
ORD00001794,CUST000899,PROD000032,2025-07-24,2025-07-31,3.0,578.49,0.0,138.84,1874.31,Pending,PayPal,Standard
ORD00001795,CUST000276,PROD000082,2025-05-22,2025-05-29,10.0,301.58,0.0,241.26,3257.06,Pending,PayPal,Express
ORD00001796,CUST000643,PROD000009,2025-07-04,2025-07-05,9.0,239.55,0.0,172.48,2328.43,Completed,Debit Card,Overnight
ORD00001797,CUST000285,PROD000177,2025-02-17,2025-02-19,6.0,161.78,0.0,77.65,1048.33,Pending,Debit Card,Express
ORD00001798,CUST000273,PROD000126,2025-08-25,2025-08-26,9.0,528.46,581.86,333.94,4508.22,Completed,PayPal,Express
ORD00001799,CUST000861,PROD000099,2025-08-03,,6.0,173.59,0.0,83.32,1124.86,Shipped,Bank Transfer,Standard
ORD00001800,CUST000997,PROD000087,2025-02-10,2025-02-12,3.0,222.06,68.32,47.83,645.69,Shipped,Debit Card,
ORD00001801,CUST000901,PROD000135,2024-12-17,2024-12-23,7.0,426.65,544.86,195.34,2637.03,Completed,Bank Transfer,Standard
ORD00001802,CUST000019,PROD000068,2025-01-24,2025-01-31,5.0,165.12,0.0,66.05,891.65,Completed,Debit Card,Standard
ORD00001803,CUST000442,PROD000112,2025-07-19,2025-07-22,2.0,123.89,33.7,17.13,231.21,Completed,Bank Transfer,Express
ORD00001804,CUST000440,PROD000046,2025-08-26,,8.0,266.31,237.52,151.44,2044.4,Completed,Credit Card,Overnight
ORD00001805,CUST000486,PROD000069,2025-05-21,2025-05-25,4.0,276.31,134.38,77.67,1048.53,Completed,Credit Card,Overnight
ORD00001806,CUST000983,PROD000040,2025-07-26,2025-07-31,2.0,296.87,97.4,39.71,536.05,Completed,PayPal,Standard
ORD00001807,CUST000663,PROD000198,2025-02-19,2025-02-24,3.0,477.53,135.64,103.76,1400.71,Completed,Debit Card,Express
ORD00001808,CUST000169,PROD000061,2025-11-19,,1.0,132.15,0.0,10.57,142.72,Shipped,Debit Card,Express
ORD00001809,CUST000115,PROD000113,2025-03-18,2025-03-24,1.0,53.91,0.0,4.31,58.22,Completed,Bank Transfer,Standard
ORD00001810,CUST000632,PROD000065,2025-03-24,2025-03-28,3.0,217.34,0.0,52.16,704.18,Shipped,PayPal,Standard
ORD00001811,CUST000114,PROD000022,2025-11-14,2025-11-19,6.0,480.14,219.0,212.95,2874.79,Completed,Bank Transfer,Express
ORD00001812,CUST000812,PROD000102,2024-12-19,2024-12-21,4.0,748.29,0.0,239.45,3232.61,Completed,Bank Transfer,Standard
ORD00001813,CUST000999,PROD000080,2025-11-15,2025-11-21,10.0,508.41,797.61,342.92,4629.41,Completed,Debit Card,Standard
ORD00001814,CUST000616,PROD000143,2025-10-02,2025-10-06,6.0,224.51,232.46,89.17,1203.77,Cancelled,Debit Card,Express
ORD00001815,CUST000216,PROD000176,2025-08-22,2025-08-26,8.0,626.31,0.0,400.84,5411.32,Completed,Bank Transfer,Express
ORD00001816,CUST000295,PROD000122,2025-11-05,2025-11-09,4.0,90.96,0.0,29.11,392.95,Completed,Credit Card,Express
ORD00001817,CUST000361,PROD000158,2025-04-16,2025-04-23,2.0,480.5,0.0,76.88,1037.88,Completed,Bank Transfer,Standard
ORD00001818,CUST000104,PROD000041,2025-10-08,2025-10-15,8.0,667.78,0.0,427.38,5769.62,Completed,PayPal,Overnight
ORD00001819,CUST000961,PROD000023,2025-08-20,2025-08-21,3.0,149.59,37.19,32.93,444.51,Completed,Credit Card,Express
ORD00001820,CUST000200,PROD000065,2025-08-27,2025-08-29,5.0,217.34,0.0,86.94,1173.64,Completed,Bank Transfer,Overnight
ORD00001821,CUST000029,PROD000032,2025-07-14,,10.0,578.49,0.0,462.79,6247.69,Completed,PayPal,Overnight
ORD00001822,CUST000342,PROD000103,2025-05-16,2025-05-22,4.0,520.17,0.0,166.45,2247.13,Pending,Credit Card,Express
ORD00001823,CUST000942,PROD000014,2024-12-04,2024-12-08,3.0,290.65,100.34,61.73,833.34,Completed,Credit Card,Standard
ORD00001824,CUST000912,PROD000056,2025-01-21,2025-01-24,4.0,638.47,0.0,204.31,2758.19,Completed,Bank Transfer,Overnight
ORD00001825,CUST000986,PROD000047,2025-07-07,2025-07-09,2.0,210.55,0.0,33.69,454.79,Completed,Credit Card,Standard
ORD00001826,CUST000664,PROD000158,2025-01-28,,4.0,480.5,0.0,153.76,2075.76,Cancelled,Bank Transfer,Standard
ORD00001827,CUST000867,PROD000060,2025-06-18,2025-06-22,7.0,597.99,0.0,334.87,4520.8,Pending,PayPal,Express
ORD00001828,CUST000031,PROD000194,2025-08-05,2025-08-09,1.0,247.28,0.0,19.78,267.06,Shipped,Bank Transfer,Overnight
ORD00001829,CUST000843,PROD000129,2025-05-26,2025-05-30,5.0,260.31,0.0,104.12,1405.67,Completed,Bank Transfer,Standard
ORD00001830,CUST000220,PROD000182,2025-04-29,2025-05-04,2.0,636.3,0.0,101.81,1374.41,Cancelled,Credit Card,Overnight
ORD00001831,CUST000751,PROD000071,2025-05-15,2025-05-22,9.0,411.18,0.0,296.05,3996.67,Completed,Debit Card,Express
ORD00001832,CUST000962,PROD000177,2025-03-23,2025-03-29,3.0,161.78,0.0,38.83,524.17,Shipped,PayPal,Express
ORD00001833,CUST000538,PROD000097,2025-11-01,2025-11-07,8.0,396.7,0.0,253.89,3427.49,Pending,Credit Card,Express
ORD00001834,CUST000085,PROD000188,2025-07-24,2025-07-27,7.0,609.58,0.0,341.36,4608.42,Completed,Credit Card,Standard
ORD00001835,CUST000418,PROD000103,2024-11-25,2024-11-27,8.0,520.17,473.23,295.05,3983.18,Completed,Credit Card,Express
ORD00001836,CUST000599,PROD000187,2025-03-19,,8.0,466.16,0.0,298.34,4027.62,Pending,Bank Transfer,Overnight
ORD00001837,CUST000022,PROD000086,2025-09-21,2025-09-26,3.0,132.84,30.89,29.41,397.04,Pending,PayPal,Standard
ORD00001838,CUST000252,PROD000073,2025-01-11,2025-01-12,9.0,611.36,0.0,440.18,5942.42,Pending,PayPal,Standard
ORD00001839,CUST000287,PROD000161,2025-03-09,2025-03-16,6.0,16.44,0.0,7.89,106.53,Completed,Bank Transfer,Express
ORD00001840,CUST000825,PROD000165,2025-08-08,2025-08-13,7.0,544.3,578.99,258.49,3489.6,Shipped,Bank Transfer,Express
ORD00001841,CUST000931,PROD000022,2025-11-09,2025-11-15,6.0,480.14,0.0,230.47,3111.31,Completed,PayPal,Overnight
ORD00001842,CUST000813,PROD000061,2025-09-12,,2.0,132.15,0.0,21.14,285.44,Cancelled,Bank Transfer,Overnight
ORD00001843,CUST000314,PROD000090,2025-10-13,2025-10-18,7.0,433.68,0.0,242.86,3278.62,Pending,Bank Transfer,Standard
ORD00001844,CUST000867,PROD000089,2025-08-18,2025-08-25,1.0,136.49,0.0,10.92,147.41,Completed,Credit Card,Express
ORD00001845,CUST000792,PROD000145,2025-08-15,2025-08-22,10.0,398.63,0.0,318.9,4305.2,Shipped,Credit Card,Overnight
ORD00001846,CUST000895,PROD000068,2025-02-04,2025-02-11,9.0,165.12,0.0,118.89,1604.97,Shipped,Debit Card,Express
ORD00001847,CUST000651,PROD000113,2024-11-27,2024-11-30,4.0,53.91,0.0,17.25,232.89,Completed,Bank Transfer,Overnight
ORD00001848,CUST000008,PROD000022,2025-11-18,2025-11-23,7.0,480.14,0.0,268.88,3629.86,Completed,Debit Card,Express
ORD00001849,CUST000546,PROD000200,2025-01-25,2025-01-28,3.0,239.5,113.3,48.42,653.62,Cancelled,Debit Card,Standard
ORD00001850,CUST000051,PROD000122,2024-12-11,2024-12-18,4.0,90.96,0.0,29.11,392.95,Cancelled,Credit Card,Standard
ORD00001851,CUST000224,PROD000018,2025-06-30,2025-07-03,10.0,212.26,0.0,169.81,2292.41,Completed,Bank Transfer,Overnight
ORD00001852,CUST000487,PROD000152,2025-08-22,2025-08-23,10.0,156.19,0.0,124.95,1686.85,Completed,Credit Card,Express
ORD00001853,CUST000928,PROD000004,2025-07-12,2025-07-17,9.0,177.51,319.36,102.26,1380.49,Shipped,PayPal,Overnight
ORD00001854,CUST000829,PROD000074,2025-07-19,2025-07-26,1.0,128.4,0.0,10.27,138.67,Cancelled,Credit Card,Express
ORD00001855,CUST000816,PROD000073,2025-02-19,2025-02-20,7.0,611.36,0.0,342.36,4621.88,Completed,Bank Transfer,Overnight
ORD00001856,CUST000584,PROD000198,2025-05-13,2025-05-19,5.0,477.53,0.0,191.01,2578.66,Completed,Credit Card,Standard
ORD00001857,CUST000437,PROD000061,2025-05-11,2025-05-17,5.0,132.15,0.0,52.86,713.61,Cancelled,Debit Card,Overnight
ORD00001858,CUST000834,PROD000113,2025-03-05,2025-03-06,6.0,53.91,61.76,20.94,282.64,Completed,Bank Transfer,Standard
ORD00001859,CUST000924,PROD000179,2025-01-19,,7.0,431.82,0.0,241.82,3264.56,Completed,Debit Card,Standard
ORD00001860,CUST000064,PROD000074,2025-03-04,2025-03-10,9.0,128.4,168.83,78.94,1065.71,Completed,Bank Transfer,Standard
ORD00001861,CUST000097,PROD000056,2025-04-30,2025-05-02,9.0,638.47,1102.59,371.49,5015.13,Cancelled,PayPal,Express
ORD00001862,CUST000350,PROD000069,2025-02-25,,1.0,276.31,0.0,22.1,298.41,Completed,PayPal,Overnight
ORD00001863,CUST000584,PROD000020,2025-08-19,,8.0,414.4,0.0,265.22,3580.42,Pending,Credit Card,Express
ORD00001864,CUST000753,PROD000009,2025-01-22,2025-01-28,2.0,239.55,0.0,38.33,517.43,Pending,Credit Card,Standard
ORD00001865,CUST000404,PROD000112,2025-03-25,2025-03-29,7.0,123.89,115.88,60.11,811.46,Completed,Debit Card,Overnight
ORD00001866,CUST000866,PROD000186,2025-09-21,2025-09-25,1.0,241.57,0.0,19.33,260.9,Pending,Debit Card,Overnight
ORD00001867,CUST000754,PROD000120,2025-07-09,2025-07-12,5.0,277.43,236.45,92.06,1242.76,Cancelled,Debit Card,Overnight
ORD00001868,CUST000024,PROD000029,2025-07-15,2025-07-18,9.0,351.7,0.0,253.22,3418.52,Completed,Credit Card,Standard
ORD00001869,CUST000111,PROD000047,2025-11-16,2025-11-22,5.0,210.55,0.0,84.22,1136.97,Completed,PayPal,Standard
ORD00001870,CUST000953,PROD000147,2024-12-20,,4.0,463.06,0.0,148.18,2000.42,Completed,Debit Card,Standard
ORD00001871,CUST000924,PROD000165,2025-04-01,2025-04-04,4.0,544.3,288.91,151.06,2039.35,Pending,Bank Transfer,Overnight
ORD00001872,CUST000143,PROD000119,2025-10-22,2025-10-24,10.0,601.59,0.0,481.27,6497.17,Completed,Debit Card,Express
ORD00001873,CUST000741,PROD000014,2025-07-20,2025-07-24,6.0,290.65,287.27,116.53,1573.16,Completed,PayPal,Express
ORD00001874,CUST000633,PROD000066,2025-07-31,2025-08-06,7.0,578.33,660.22,271.05,3659.14,Pending,PayPal,Express
ORD00001875,CUST000022,PROD000123,2024-12-09,2024-12-10,4.0,135.43,0.0,43.34,585.06,Completed,Debit Card,Standard
ORD00001876,CUST000720,PROD000038,2025-05-25,2025-06-01,10.0,452.11,0.0,361.69,4882.79,Shipped,PayPal,Express
ORD00001877,CUST000677,PROD000165,2024-11-22,2024-11-26,7.0,544.3,303.43,280.53,3787.2,Pending,Credit Card,Express
ORD00001878,CUST000769,PROD000006,2025-04-29,2025-05-06,8.0,583.68,0.0,373.56,5043.0,Shipped,Bank Transfer,Express
ORD00001879,CUST000675,PROD000057,2025-01-26,2025-01-27,3.0,350.55,0.0,84.13,1135.78,Pending,Debit Card,Standard
ORD00001880,CUST000307,PROD000011,2025-10-27,2025-10-30,3.0,668.57,0.0,160.46,,Completed,Bank Transfer,Overnight
ORD00001881,CUST000595,PROD000046,2025-01-08,2025-01-10,1.0,266.31,0.0,21.3,287.61,Pending,Bank Transfer,Standard
ORD00001882,CUST000856,PROD000178,2025-08-17,2025-08-20,7.0,646.74,0.0,362.17,4889.35,Shipped,Debit Card,Overnight
ORD00001883,CUST000744,PROD000067,2025-01-17,2025-01-24,9.0,267.58,236.23,173.76,2345.75,Pending,Bank Transfer,Overnight
ORD00001884,CUST000883,PROD000002,2025-03-03,2025-03-07,8.0,653.35,0.0,418.14,5644.94,Pending,Credit Card,Express
ORD00001885,CUST000532,PROD000013,2025-09-20,,5.0,293.51,0.0,117.4,1584.95,Completed,Debit Card,Standard
ORD00001886,CUST000412,PROD000117,2025-06-07,2025-06-09,10.0,54.57,0.0,43.66,589.36,Shipped,Credit Card,Standard
